sample_id,file_path,file_name,folder_name,family,mixture_order,has_mba,has_thiram,has_mg,c_mba,c_thiram,c_mg,has_agnps,role_mba,group_id,parser_version,parse_note,fold_id
S0746,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_4.csv,SP_4.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0747,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_5.csv,SP_5.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0748,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_6.csv,SP_6.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0749,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_7.csv,SP_7.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0750,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_8.csv,SP_8.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0751,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔4\SP_9.csv,SP_9.csv,美5孔4,binary_Thiram_MG,2,False,True,True,0,5,4,True,probe/reference,美5孔4,v1.0,,2
S0752,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_14.csv,SP_14.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0753,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_15.csv,SP_15.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0754,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_16.csv,SP_16.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0755,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_17.csv,SP_17.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0756,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_18.csv,SP_18.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0757,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_19.csv,SP_19.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0758,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_20.csv,SP_20.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0759,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_21.csv,SP_21.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0760,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_22.csv,SP_22.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0761,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_23.csv,SP_23.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0762,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_24.csv,SP_24.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0763,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_25.csv,SP_25.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0764,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_26.csv,SP_26.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0765,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔5\SP_27.csv,SP_27.csv,美5孔5,binary_Thiram_MG,2,False,True,True,0,5,5,True,probe/reference,美5孔5,v1.0,,0
S0766,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_28.csv,SP_28.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0767,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_29.csv,SP_29.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0768,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_30.csv,SP_30.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0769,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_31.csv,SP_31.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0770,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_32.csv,SP_32.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0771,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_33.csv,SP_33.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0772,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_34.csv,SP_34.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0773,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_35.csv,SP_35.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0774,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_36.csv,SP_36.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0775,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_37.csv,SP_37.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0776,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_38.csv,SP_38.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0777,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美5孔6\SP_39.csv,SP_39.csv,美5孔6,binary_Thiram_MG,2,False,True,True,0,5,6,True,probe/reference,美5孔6,v1.0,,1
S0778,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_55.csv,SP_55.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0779,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_56.csv,SP_56.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0780,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_57.csv,SP_57.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0781,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_58.csv,SP_58.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0782,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_59.csv,SP_59.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0783,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_60.csv,SP_60.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0784,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_61.csv,SP_61.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0785,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_62.csv,SP_62.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0786,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_63.csv,SP_63.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0787,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_64.csv,SP_64.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0788,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_65.csv,SP_65.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0789,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_66.csv,SP_66.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0790,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_67.csv,SP_67.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0791,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m4\SP_68.csv,SP_68.csv,美6m4,binary_MBA_Thiram,2,True,True,False,4,6,0,True,probe/reference,美6m4,v1.0,,4
S0792,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_69.csv,SP_69.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0793,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_70.csv,SP_70.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0794,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_71.csv,SP_71.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0795,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_72.csv,SP_72.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0796,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_73.csv,SP_73.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0797,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_74.csv,SP_74.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0798,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_75.csv,SP_75.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0799,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_76.csv,SP_76.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0800,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_77.csv,SP_77.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0801,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_78.csv,SP_78.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0802,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_79.csv,SP_79.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0803,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_80.csv,SP_80.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0804,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_81.csv,SP_81.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0805,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_82.csv,SP_82.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0806,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_83.csv,SP_83.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
S0807,d:\通过拉曼光谱预测物及其浓度\混合数据\mba+福+孔\美6m5\SP_84.csv,SP_84.csv,美6m5,binary_MBA_Thiram,2,True,True,False,5,6,0,True,probe/reference,美6m5,v1.0,,3
