file_path,file_name,folder_name,c_thiram,c_mg,c_mba,has_thiram,has_mg,has_mba,mixture_order,family,sample_id,group_id,fold_id
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_139.csv,SP_139.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0892,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_140.csv,SP_140.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0893,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m4\SP_141.csv,SP_141.csv,美6K6m4,6,6,4,True,True,True,3,ternary,S0894,美6K6m4,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_142.csv,SP_142.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0895,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_143.csv,SP_143.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0896,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_144.csv,SP_144.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0897,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_145.csv,SP_145.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0898,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_146.csv,SP_146.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0899,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_147.csv,SP_147.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0900,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_148.csv,SP_148.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0901,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_149.csv,SP_149.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0902,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m5\SP_150.csv,SP_150.csv,美6K6m5,6,6,5,True,True,True,3,ternary,S0903,美6K6m5,0
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_151.csv,SP_151.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0904,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_152.csv,SP_152.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0905,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_153.csv,SP_153.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0906,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_154.csv,SP_154.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0907,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_155.csv,SP_155.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0908,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_156.csv,SP_156.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0909,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_157.csv,SP_157.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0910,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_158.csv,SP_158.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0911,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_159.csv,SP_159.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0912,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_160.csv,SP_160.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0913,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_161.csv,SP_161.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0914,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_162.csv,SP_162.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0915,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6K6m6\SP_163.csv,SP_163.csv,美6K6m6,6,6,6,True,True,True,3,ternary,S0916,美6K6m6,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_55.csv,SP_55.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0917,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_56.csv,SP_56.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0918,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_57.csv,SP_57.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0919,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_58.csv,SP_58.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0920,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_59.csv,SP_59.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0921,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_60.csv,SP_60.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0922,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_61.csv,SP_61.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0923,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_62.csv,SP_62.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0924,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_63.csv,SP_63.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0925,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_64.csv,SP_64.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0926,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_65.csv,SP_65.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0927,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_66.csv,SP_66.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0928,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_67.csv,SP_67.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0929,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m4\SP_68.csv,SP_68.csv,美6m4,6,0,4,True,False,True,2,binary_Thiram_MBA,S0930,美6m4,2
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_69.csv,SP_69.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0931,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_70.csv,SP_70.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0932,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_71.csv,SP_71.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0933,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_72.csv,SP_72.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0934,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_73.csv,SP_73.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0935,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_74.csv,SP_74.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0936,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_75.csv,SP_75.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0937,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_76.csv,SP_76.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0938,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_77.csv,SP_77.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0939,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_78.csv,SP_78.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0940,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_79.csv,SP_79.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0941,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_80.csv,SP_80.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0942,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_81.csv,SP_81.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0943,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_82.csv,SP_82.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0944,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_83.csv,SP_83.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0945,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m5\SP_84.csv,SP_84.csv,美6m5,6,0,5,True,False,True,2,binary_Thiram_MBA,S0946,美6m5,4
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_10.csv,SP_10.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0947,美6m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_3.csv,SP_3.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0948,美6m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_4.csv,SP_4.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0949,美6m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_5.csv,SP_5.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0950,美6m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_6.csv,SP_6.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0951,美6m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_7.csv,SP_7.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0952,美6m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_8.csv,SP_8.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0953,美6m6,1
d:\通过拉曼光谱预测物及其浓度\混合数据\美Km混合光谱\美6m6\SP_9.csv,SP_9.csv,美6m6,6,0,6,True,False,True,2,binary_Thiram_MBA,S0954,美6m6,1
